TEAM_ID,TIME_STAMPING,PACKET_COUNT,ALTITUDE,PRESSURE,TEMP,VOLTAGE,GNSS_TIME,GNSS_LATITUDE,GNSS_LONGITUDE,GNSS_ALTITUDE,GNSS_SATS,ACCEL_R,ACCEL_P,ACCEL_Y,GYRO_R,GYRO_P,GYRO_Y,FLIGHT_STATE,HUMIDITY,UV_INDEX,LIGHT_INTENSITY,ROTOR_RPM,MAG_R,MAG_P,MAG_Y,MODE,CMD_ECHO
2026-INSPACe-CAN-7USAT-036,00:04:56,297,704.8,939.6,24.2,7.64,00:04:56,28.6133,77.2292,704.8,9,0.12,0.08,9.81,12.4,8.7,3.2,5,44.8,2.1,228.8,2186.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:04:57,298,698.3,938.7,23.8,7.56,00:04:57,28.6129,77.2295,698.3,9,0.12,0.08,9.81,12.4,8.7,3.2,5,44.2,2.2,234.6,2128.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:04:58,299,696.3,940.8,25.0,7.59,00:04:58,28.6134,77.2294,696.3,9,0.12,0.08,9.81,12.4,8.7,3.2,5,43.2,3.4,218.1,2231.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:04:59,300,699.7,939.0,24.7,7.58,00:04:59,28.613,77.2291,699.7,9,0.12,0.08,9.81,12.4,8.7,3.2,5,43.5,2.9,243.4,2101.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:05:00,301,703.8,939.5,23.7,7.57,00:05:00,28.6131,77.2298,703.8,9,0.12,0.08,9.81,12.4,8.7,3.2,5,47.6,2.5,233.8,2116.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:05:01,302,699.6,941.6,24.7,7.57,00:05:01,28.6126,77.2293,699.6,9,0.12,0.08,9.81,12.4,8.7,3.2,5,45.0,3.0,168.4,2140.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:05:02,303,696.6,940.4,23.1,7.56,00:05:02,28.613,77.2299,696.6,9,0.12,0.08,9.81,12.4,8.7,3.2,5,45.3,3.3,152.6,2124.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:05:03,304,695.2,940.5,24.1,7.6,00:05:03,28.6126,77.2296,695.2,9,0.12,0.08,9.81,12.4,8.7,3.2,5,45.9,2.6,225.4,2144.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:05:04,305,698.1,938.2,24.9,7.6,00:05:04,28.6132,77.2296,698.1,9,0.12,0.08,9.81,12.4,8.7,3.2,5,43.3,2.1,231.8,2074.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:05:05,306,697.6,940.9,24.7,7.56,00:05:05,28.6126,77.2297,697.6,9,0.12,0.08,9.81,12.4,8.7,3.2,5,46.5,2.3,217.0,2209.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:05:06,307,700.5,940.7,23.3,7.61,00:05:06,28.6128,77.229,700.5,9,0.12,0.08,9.81,12.4,8.7,3.2,5,42.9,2.1,234.8,2215.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:05:07,308,704.5,940.4,24.6,7.59,00:05:07,28.6131,77.2297,704.5,9,0.12,0.08,9.81,12.4,8.7,3.2,5,40.9,3.7,165.3,2162.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:05:08,309,703.0,938.2,23.8,7.59,00:05:08,28.6126,77.2298,703.0,9,0.12,0.08,9.81,12.4,8.7,3.2,5,44.0,3.4,151.5,2108.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:05:09,310,695.6,939.1,24.9,7.58,00:05:09,28.6128,77.2297,695.6,9,0.12,0.08,9.81,12.4,8.7,3.2,5,44.1,3.9,240.7,2210.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:05:10,311,703.3,938.5,23.2,7.64,00:05:10,28.6125,77.2297,703.3,9,0.12,0.08,9.81,12.4,8.7,3.2,5,44.9,2.5,198.1,2245.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:05:11,312,699.3,939.5,24.5,7.61,00:05:11,28.6131,77.2298,699.3,9,0.12,0.08,9.81,12.4,8.7,3.2,5,48.3,3.2,193.0,2135.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:05:12,313,695.5,941.7,23.3,7.55,00:05:12,28.613,77.2293,695.5,9,0.12,0.08,9.81,12.4,8.7,3.2,5,40.3,2.0,213.7,2194.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:05:13,314,699.4,939.7,24.1,7.62,00:05:13,28.6126,77.2297,699.4,9,0.12,0.08,9.81,12.4,8.7,3.2,5,40.8,2.5,187.3,2198.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:05:14,315,702.2,939.2,23.3,7.59,00:05:14,28.6134,77.2292,702.2,9,0.12,0.08,9.81,12.4,8.7,3.2,5,45.9,2.2,238.8,2076.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:05:15,316,705.0,938.2,23.2,7.59,00:05:15,28.6125,77.2299,705.0,9,0.12,0.08,9.81,12.4,8.7,3.2,5,46.9,2.7,173.7,2064.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:05:16,317,698.7,940.7,24.8,7.59,00:05:16,28.613,77.2296,698.7,9,0.12,0.08,9.81,12.4,8.7,3.2,5,41.6,2.6,192.5,2239.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:05:17,318,697.9,938.7,24.1,7.64,00:05:17,28.6131,77.23,697.9,9,0.12,0.08,9.81,12.4,8.7,3.2,5,46.6,2.4,197.9,2053.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:05:18,319,698.8,938.9,23.2,7.58,00:05:18,28.613,77.2299,698.8,9,0.12,0.08,9.81,12.4,8.7,3.2,5,48.7,3.2,219.9,2214.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:05:19,320,697.2,938.6,23.7,7.59,00:05:19,28.6133,77.2297,697.2,9,0.12,0.08,9.81,12.4,8.7,3.2,5,43.9,3.0,245.6,2219.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:05:20,321,702.0,940.5,24.2,7.65,00:05:20,28.6125,77.2294,702.0,9,0.12,0.08,9.81,12.4,8.7,3.2,5,48.7,4.0,231.5,2138.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:05:21,322,697.8,938.2,24.9,7.6,00:05:21,28.6126,77.2291,697.8,9,0.12,0.08,9.81,12.4,8.7,3.2,5,44.6,2.1,151.9,2211.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:05:22,323,697.9,938.1,23.7,7.59,00:05:22,28.6128,77.2296,697.9,9,0.12,0.08,9.81,12.4,8.7,3.2,5,40.4,3.3,206.4,2238.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:05:23,324,698.8,940.7,23.5,7.57,00:05:23,28.6131,77.2299,698.8,9,0.12,0.08,9.81,12.4,8.7,3.2,5,43.5,2.9,168.5,2122.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:05:24,325,695.2,940.3,23.8,7.65,00:05:24,28.6125,77.2297,695.2,9,0.12,0.08,9.81,12.4,8.7,3.2,5,42.6,3.8,246.9,2113.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:05:25,326,700.4,940.3,23.2,7.6,00:05:25,28.6129,77.2299,700.4,9,0.12,0.08,9.81,12.4,8.7,3.2,5,48.9,3.8,190.8,2096.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:05:26,327,704.6,939.8,23.6,7.61,00:05:26,28.6127,77.2298,704.6,9,0.12,0.08,9.81,12.4,8.7,3.2,5,43.3,3.1,183.1,2156.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:05:27,328,704.8,940.5,23.8,7.62,00:05:27,28.6134,77.2291,704.8,9,0.12,0.08,9.81,12.4,8.7,3.2,5,46.3,3.7,151.7,2207.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:05:28,329,695.7,938.3,23.8,7.56,00:05:28,28.6134,77.2296,695.7,9,0.12,0.08,9.81,12.4,8.7,3.2,5,41.1,2.6,182.1,2231.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:05:29,330,695.7,941.1,23.5,7.62,00:05:29,28.6126,77.2294,695.7,9,0.12,0.08,9.81,12.4,8.7,3.2,5,44.8,2.3,239.4,2249.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:05:30,331,697.1,941.4,24.2,7.6,00:05:30,28.6131,77.2293,697.1,9,0.12,0.08,9.81,12.4,8.7,3.2,5,49.6,2.9,239.9,2072.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:05:31,332,703.0,940.2,23.2,7.61,00:05:31,28.613,77.2298,703.0,9,0.12,0.08,9.81,12.4,8.7,3.2,5,49.6,2.5,152.2,2115.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:05:32,333,695.4,941.7,24.4,7.64,00:05:32,28.6129,77.2296,695.4,9,0.12,0.08,9.81,12.4,8.7,3.2,5,44.5,2.9,150.2,2088.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:05:33,334,695.6,941.9,24.6,7.64,00:05:33,28.6128,77.23,695.6,9,0.12,0.08,9.81,12.4,8.7,3.2,5,44.6,3.5,221.5,2137.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:05:34,335,695.8,939.1,23.3,7.6,00:05:34,28.6127,77.2293,695.8,9,0.12,0.08,9.81,12.4,8.7,3.2,5,45.9,3.2,177.8,2066.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:05:35,336,703.4,938.3,25.0,7.57,00:05:35,28.6133,77.2298,703.4,9,0.12,0.08,9.81,12.4,8.7,3.2,5,42.2,2.9,241.2,2227.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:05:36,337,696.4,939.1,23.1,7.61,00:05:36,28.613,77.23,696.4,9,0.12,0.08,9.81,12.4,8.7,3.2,5,40.8,2.6,158.6,2080.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:05:37,338,701.3,940.3,23.7,7.6,00:05:37,28.6133,77.2293,701.3,9,0.12,0.08,9.81,12.4,8.7,3.2,5,42.0,3.3,166.7,2176.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:05:38,339,703.1,941.1,24.9,7.63,00:05:38,28.6126,77.2299,703.1,9,0.12,0.08,9.81,12.4,8.7,3.2,5,43.3,2.4,242.0,2141.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:05:39,340,703.9,938.1,24.1,7.6,00:05:39,28.6129,77.2293,703.9,9,0.12,0.08,9.81,12.4,8.7,3.2,5,48.8,2.7,245.3,2125.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:05:40,341,699.0,939.3,23.6,7.63,00:05:40,28.6133,77.2299,699.0,9,0.12,0.08,9.81,12.4,8.7,3.2,5,43.0,2.8,196.7,2201.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:05:41,342,700.3,939.9,23.6,7.57,00:05:41,28.6129,77.2294,700.3,9,0.12,0.08,9.81,12.4,8.7,3.2,5,48.3,3.7,189.4,2108.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:05:42,343,702.8,939.6,23.0,7.59,00:05:42,28.6133,77.229,702.8,9,0.12,0.08,9.81,12.4,8.7,3.2,5,43.1,3.5,164.0,2216.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:05:43,344,698.5,940.9,24.4,7.61,00:05:43,28.6127,77.2297,698.5,9,0.12,0.08,9.81,12.4,8.7,3.2,5,48.7,3.6,165.7,2245.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:05:44,345,702.1,941.5,23.2,7.57,00:05:44,28.6131,77.2295,702.1,9,0.12,0.08,9.81,12.4,8.7,3.2,5,45.3,2.8,156.0,2169.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:05:45,346,700.4,940.8,23.4,7.56,00:05:45,28.613,77.2294,700.4,9,0.12,0.08,9.81,12.4,8.7,3.2,5,48.1,3.7,201.6,2145.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:05:46,347,696.5,939.4,23.6,7.57,00:05:46,28.613,77.2292,696.5,9,0.12,0.08,9.81,12.4,8.7,3.2,5,47.7,3.3,152.1,2169.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:05:47,348,704.9,939.0,23.7,7.61,00:05:47,28.6126,77.2295,704.9,9,0.12,0.08,9.81,12.4,8.7,3.2,5,47.2,2.2,203.2,2164.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:05:48,349,695.1,941.9,24.5,7.59,00:05:48,28.6126,77.2294,695.1,9,0.12,0.08,9.81,12.4,8.7,3.2,5,43.0,3.6,232.6,2129.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:05:49,350,703.7,941.7,24.2,7.63,00:05:49,28.6133,77.2292,703.7,9,0.12,0.08,9.81,12.4,8.7,3.2,5,43.1,2.8,249.7,2145.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:05:50,351,703.9,941.7,23.6,7.58,00:05:50,28.6129,77.2294,703.9,9,0.12,0.08,9.81,12.4,8.7,3.2,5,44.0,2.2,168.5,2103.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:05:51,352,700.2,940.0,23.7,7.57,00:05:51,28.6133,77.2293,700.2,9,0.12,0.08,9.81,12.4,8.7,3.2,5,43.4,3.1,208.7,2071.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:05:52,353,697.8,939.6,23.8,7.64,00:05:52,28.6134,77.23,697.8,9,0.12,0.08,9.81,12.4,8.7,3.2,5,46.8,2.3,177.7,2232.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:05:53,354,704.3,941.0,25.0,7.56,00:05:53,28.6126,77.2297,704.3,9,0.12,0.08,9.81,12.4,8.7,3.2,5,48.7,3.8,241.0,2227.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:05:54,355,701.0,938.2,24.8,7.63,00:05:54,28.6129,77.2296,701.0,9,0.12,0.08,9.81,12.4,8.7,3.2,5,42.7,2.0,182.6,2224.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:05:55,356,698.4,938.2,24.5,7.59,00:05:55,28.613,77.2291,698.4,9,0.12,0.08,9.81,12.4,8.7,3.2,5,44.7,2.8,228.0,2198.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:05:56,357,696.6,939.1,23.2,7.65,00:05:56,28.6131,77.2294,696.6,9,0.12,0.08,9.81,12.4,8.7,3.2,5,44.7,2.2,222.4,2072.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:05:57,358,701.0,941.1,24.1,7.55,00:05:57,28.6124,77.2299,701.0,9,0.12,0.08,9.81,12.4,8.7,3.2,5,45.2,3.8,197.3,2131.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:05:58,359,704.4,938.7,23.5,7.64,00:05:58,28.6131,77.2299,704.4,9,0.12,0.08,9.81,12.4,8.7,3.2,5,46.9,3.3,227.1,2084.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:05:59,360,701.2,940.4,23.2,7.62,00:05:59,28.6134,77.2298,701.2,9,0.12,0.08,9.81,12.4,8.7,3.2,5,45.6,2.6,158.0,2218.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:06:00,361,702.5,941.6,24.3,7.57,00:06:00,28.6128,77.2296,702.5,9,0.12,0.08,9.81,12.4,8.7,3.2,5,42.7,3.2,171.4,2180.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:06:01,362,695.6,941.6,24.1,7.64,00:06:01,28.6124,77.2299,695.6,9,0.12,0.08,9.81,12.4,8.7,3.2,5,47.0,2.1,221.5,2178.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:06:02,363,697.0,939.0,23.1,7.59,00:06:02,28.6128,77.23,697.0,9,0.12,0.08,9.81,12.4,8.7,3.2,5,45.2,3.4,159.6,2190.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:06:03,364,698.9,940.4,24.9,7.59,00:06:03,28.6124,77.229,698.9,9,0.12,0.08,9.81,12.4,8.7,3.2,5,48.7,2.6,198.6,2161.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:06:04,365,701.3,941.8,23.1,7.57,00:06:04,28.6133,77.229,701.3,9,0.12,0.08,9.81,12.4,8.7,3.2,5,45.1,3.6,245.2,2083.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:06:05,366,702.1,941.3,24.8,7.61,00:06:05,28.6128,77.2295,702.1,9,0.12,0.08,9.81,12.4,8.7,3.2,5,41.6,3.7,233.9,2215.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:06:06,367,697.9,940.4,24.4,7.58,00:06:06,28.6127,77.2291,697.9,9,0.12,0.08,9.81,12.4,8.7,3.2,5,44.0,3.3,214.1,2125.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:06:07,368,699.0,940.6,24.0,7.64,00:06:07,28.6124,77.2292,699.0,9,0.12,0.08,9.81,12.4,8.7,3.2,5,42.9,2.8,159.2,2133.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:06:08,369,696.4,939.6,24.0,7.64,00:06:08,28.6127,77.2291,696.4,9,0.12,0.08,9.81,12.4,8.7,3.2,5,43.7,3.2,156.3,2159.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:06:09,370,700.2,940.6,23.7,7.64,00:06:09,28.6129,77.2294,700.2,9,0.12,0.08,9.81,12.4,8.7,3.2,5,41.1,3.8,214.4,2062.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:06:10,371,700.7,940.8,23.5,7.63,00:06:10,28.613,77.2292,700.7,9,0.12,0.08,9.81,12.4,8.7,3.2,5,44.3,3.5,225.0,2139.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:06:11,372,702.1,941.3,24.5,7.63,00:06:11,28.6134,77.2296,702.1,9,0.12,0.08,9.81,12.4,8.7,3.2,5,43.0,2.4,178.0,2160.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:06:12,373,700.3,939.4,24.1,7.63,00:06:12,28.6125,77.2297,700.3,9,0.12,0.08,9.81,12.4,8.7,3.2,5,49.7,3.4,242.4,2062.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:06:13,374,704.6,938.3,24.5,7.58,00:06:13,28.6127,77.2295,704.6,9,0.12,0.08,9.81,12.4,8.7,3.2,5,49.6,2.3,247.4,2247.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:06:14,375,696.2,940.0,23.1,7.63,00:06:14,28.6132,77.229,696.2,9,0.12,0.08,9.81,12.4,8.7,3.2,5,47.2,2.3,211.4,2216.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:06:15,376,698.5,941.7,24.7,7.57,00:06:15,28.6126,77.2299,698.5,9,0.12,0.08,9.81,12.4,8.7,3.2,5,49.8,3.2,242.5,2087.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:06:16,377,696.8,938.2,24.0,7.63,00:06:16,28.6132,77.2295,696.8,9,0.12,0.08,9.81,12.4,8.7,3.2,5,40.8,3.4,245.3,2223.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:06:17,378,697.6,938.2,24.8,7.6,00:06:17,28.6132,77.2298,697.6,9,0.12,0.08,9.81,12.4,8.7,3.2,5,42.0,2.6,160.8,2245.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:06:18,379,698.0,938.4,24.8,7.6,00:06:18,28.6132,77.2298,698.0,9,0.12,0.08,9.81,12.4,8.7,3.2,5,48.9,3.6,180.0,2052.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:06:19,380,703.1,939.7,24.0,7.59,00:06:19,28.6129,77.2296,703.1,9,0.12,0.08,9.81,12.4,8.7,3.2,5,45.6,3.2,150.0,2051.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:06:20,381,695.5,941.2,24.4,7.63,00:06:20,28.6132,77.2295,695.5,9,0.12,0.08,9.81,12.4,8.7,3.2,5,44.3,2.3,162.3,2143.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:06:21,382,702.8,941.3,24.8,7.56,00:06:21,28.6132,77.2295,702.8,9,0.12,0.08,9.81,12.4,8.7,3.2,5,42.2,2.8,209.9,2219.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:06:22,383,699.1,941.0,24.8,7.58,00:06:22,28.6134,77.2295,699.1,9,0.12,0.08,9.81,12.4,8.7,3.2,5,43.8,2.8,249.2,2099.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:06:23,384,701.3,940.2,24.4,7.58,00:06:23,28.6127,77.2291,701.3,9,0.12,0.08,9.81,12.4,8.7,3.2,5,48.3,2.6,230.4,2115.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:06:24,385,701.5,939.1,24.3,7.61,00:06:24,28.6126,77.2293,701.5,9,0.12,0.08,9.81,12.4,8.7,3.2,5,49.6,2.4,178.9,2131.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:06:25,386,695.2,939.1,23.4,7.6,00:06:25,28.6126,77.2291,695.2,9,0.12,0.08,9.81,12.4,8.7,3.2,5,43.4,3.5,189.0,2155.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:06:26,387,698.5,940.0,24.3,7.62,00:06:26,28.6127,77.2292,698.5,9,0.12,0.08,9.81,12.4,8.7,3.2,5,40.3,3.6,168.0,2095.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:06:27,388,700.6,941.0,24.4,7.6,00:06:27,28.6131,77.2293,700.6,9,0.12,0.08,9.81,12.4,8.7,3.2,5,42.7,2.9,218.1,2081.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:06:28,389,704.2,941.5,23.7,7.61,00:06:28,28.6133,77.229,704.2,9,0.12,0.08,9.81,12.4,8.7,3.2,5,49.2,3.6,241.2,2056.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:06:29,390,701.2,940.6,24.9,7.58,00:06:29,28.6133,77.229,701.2,9,0.12,0.08,9.81,12.4,8.7,3.2,5,46.4,2.3,237.1,2189.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:06:30,391,698.8,938.6,23.7,7.55,00:06:30,28.6133,77.2298,698.8,9,0.12,0.08,9.81,12.4,8.7,3.2,5,40.5,2.3,169.4,2210.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:06:31,392,697.3,940.3,24.8,7.57,00:06:31,28.6131,77.2296,697.3,9,0.12,0.08,9.81,12.4,8.7,3.2,5,46.9,3.8,238.2,2181.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:06:32,393,697.3,939.7,23.8,7.59,00:06:32,28.613,77.2291,697.3,9,0.12,0.08,9.81,12.4,8.7,3.2,5,40.7,3.4,168.1,2126.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:06:33,394,700.3,938.1,24.8,7.62,00:06:33,28.6127,77.2296,700.3,9,0.12,0.08,9.81,12.4,8.7,3.2,5,46.7,3.7,180.9,2137.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:06:34,395,696.6,940.4,24.2,7.59,00:06:34,28.6132,77.2295,696.6,9,0.12,0.08,9.81,12.4,8.7,3.2,5,48.3,3.7,174.4,2125.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:06:35,396,702.1,939.1,24.1,7.61,00:06:35,28.6129,77.2293,702.1,9,0.12,0.08,9.81,12.4,8.7,3.2,5,43.4,3.2,180.3,2129.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:06:36,397,700.0,941.8,24.6,7.58,00:06:36,28.6129,77.2294,700.0,9,0.12,0.08,9.81,12.4,8.7,3.2,5,47.9,2.4,162.5,2125.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:06:37,398,701.8,939.7,23.2,7.58,00:06:37,28.6125,77.2299,701.8,9,0.12,0.08,9.81,12.4,8.7,3.2,5,45.3,2.2,195.5,2068.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:06:38,399,702.1,938.2,23.1,7.56,00:06:38,28.6131,77.2293,702.1,9,0.12,0.08,9.81,12.4,8.7,3.2,5,42.3,2.6,162.5,2195.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:06:39,400,699.2,939.9,24.6,7.65,00:06:39,28.6134,77.2291,699.2,9,0.12,0.08,9.81,12.4,8.7,3.2,5,40.4,2.7,241.6,2075.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:06:40,401,703.8,940.7,23.1,7.56,00:06:40,28.6131,77.2291,703.8,9,0.12,0.08,9.81,12.4,8.7,3.2,5,43.2,2.5,223.2,2085.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:06:41,402,695.9,939.9,24.7,7.62,00:06:41,28.6134,77.2292,695.9,9,0.12,0.08,9.81,12.4,8.7,3.2,5,46.8,2.9,189.3,2176.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:06:42,403,702.2,938.6,24.5,7.64,00:06:42,28.6133,77.2291,702.2,9,0.12,0.08,9.81,12.4,8.7,3.2,5,48.7,2.5,213.4,2135.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:06:43,404,697.5,939.1,24.5,7.59,00:06:43,28.6125,77.2297,697.5,9,0.12,0.08,9.81,12.4,8.7,3.2,5,41.8,3.1,233.0,2052.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:06:44,405,703.3,938.7,24.3,7.56,00:06:44,28.6128,77.2293,703.3,9,0.12,0.08,9.81,12.4,8.7,3.2,5,41.8,2.5,241.6,2101.0,0.18,0.05,0.41,1,OK
